"","agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","sample_start_time_datum_cd","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","startDateTime"
"299","USGS","01203000",2017-11-06,"10:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,84,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-11-06 10:15:00
"300","USGS","01203000",2018-01-08,"09:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,10,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-01-08 09:30:00
"301","USGS","01203000",2018-05-17,"09:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,770,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-05-17 09:15:00
"302","USGS","01203000",2018-06-28,"09:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","9",NA,"50468",">",2400,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-06-28 09:30:00
"303","USGS","01203000",2018-07-26,"09:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","9",NA,"50468",NA,650,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-07-26 09:30:00
"304","USGS","01203000",2018-08-23,"10:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,21,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-08-23 10:15:00
"305","USGS","01203000",2018-09-18,"09:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"X","9","9",NA,"50468",NA,290,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-09-18 09:45:00
"306","USGS","01203000",2018-11-01,"09:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","9",NA,"50468",NA,60,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-11-01 09:00:00
"307","USGS","01205500",2017-01-12,"13:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,5,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-01-12 13:45:00
"308","USGS","01205500",2017-05-17,"15:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,5,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-05-17 15:45:00
"309","USGS","01205500",2017-07-17,"13:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","3","L-1990087 Updated Time from 1245 per J. Mullaney 9/6/17","50468",NA,15,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-07-17 13:45:00
"310","USGS","01205500",2017-11-06,"14:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,26,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-11-06 14:30:00
"311","USGS","01205500",2018-01-08,"13:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,1,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-01-08 13:30:00
"312","USGS","01205500",2018-05-17,"12:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,38,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-05-17 12:00:00
"313","USGS","01205500",2018-07-26,"14:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,58,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-07-26 14:45:00
"314","USGS","01205500",2018-11-01,"13:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,7,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-11-01 13:00:00
"315","USGS","01208049",2017-01-09,"09:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","9",NA,"50468",NA,150,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-01-09 09:30:00
"316","USGS","01208049",2017-03-09,"09:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","9",NA,"50468",NA,44,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-03-09 09:00:00
"317","USGS","01208049",2017-05-22,"09:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","9",NA,"50468",NA,36,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-05-22 09:15:00
"318","USGS","01208049",2017-06-19,"08:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","9",NA,"50468",NA,20,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-06-19 08:45:00
"319","USGS","01208049",2017-07-20,"08:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","9",NA,"50468","<",10,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-07-20 08:15:00
"320","USGS","01208049",2017-08-01,"08:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"X","9","9",NA,"50468",NA,41,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-08-01 08:30:00
"321","USGS","01208049",2017-09-14,"09:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","9",NA,"50468",NA,24,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-09-14 09:15:00
"322","USGS","01208049",2017-11-14,"09:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,520,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-11-14 09:45:00
"323","USGS","01208049",2018-01-11,"09:30",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","9",NA,"50468",NA,130,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-01-11 09:30:00
"324","USGS","01208049",2018-03-27,"09:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,63,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-03-27 09:45:00
"325","USGS","01208049",2018-05-10,"10:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,20,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-05-10 10:00:00
"326","USGS","01208049",2018-06-07,"09:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,27,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-06-07 09:30:00
"327","USGS","01208049",2018-07-09,"10:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","7","9",NA,"50468",NA,11,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-07-09 10:30:00
"328","USGS","01208049",2018-08-07,"09:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","9",NA,"50468",NA,63,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-08-07 09:45:00
"329","USGS","01208049",2018-09-05,"09:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","9",NA,"50468",NA,10,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-09-05 09:00:00
"330","USGS","01208049",2018-11-13,"17:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","9",NA,"50468",NA,1000,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-11-13 17:00:00
"331","USGS","01208500",2017-01-09,"11:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,1100,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-01-09 11:45:00
"332","USGS","01208500",2017-03-09,"11:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","7","3",NA,"50468",NA,11,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-03-09 11:00:00
"333","USGS","01208500",2017-05-22,"13:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","3",NA,"50468",NA,140,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-05-22 13:00:00
"334","USGS","01208500",2017-06-19,"12:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","3",NA,"50468",NA,280,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-06-19 12:15:00
"335","USGS","01208500",2017-07-20,"11:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3","L-2020045 Updated Time from 1015 per J. Mullaney 9/6/17","50468",NA,84,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-07-20 11:15:00
"336","USGS","01208500",2017-08-01,"11:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3","L-2140199 Updated Time from 1000 per J. Mullaney 8/24/17","50468",NA,63,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-08-01 11:00:00
"337","USGS","01208500",2017-09-14,"11:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,330,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-09-14 11:00:00
"338","USGS","01208500",2017-11-14,"11:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,1100,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-11-14 11:15:00
"339","USGS","01208500",2018-01-11,"11:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,790,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-01-11 11:15:00
"340","USGS","01208500",2018-03-27,"12:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,160,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-03-27 12:30:00
"341","USGS","01208500",2018-05-10,"11:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,52,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-05-10 11:45:00
"342","USGS","01208500",2018-06-07,"11:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,310,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-06-07 11:00:00
"343","USGS","01208500",2018-07-09,"13:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,16,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-07-09 13:45:00
"344","USGS","01208500",2018-08-07,"12:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,140,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-08-07 12:15:00
"345","USGS","01208500",2018-09-05,"10:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","7","3",NA,"50468",NA,77,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-09-05 10:45:00
"346","USGS","01208500",2018-11-13,"15:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"6","9","3",NA,"50468",NA,1600,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-11-13 15:15:00
"347","USGS","01208990",2017-04-04,"11:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,190,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-04-04 11:00:00
"348","USGS","01208990",2017-08-23,"13:00",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,49,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-08-23 13:00:00
"349","USGS","01208990",2017-10-17,"14:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","9","L-2920157 FED EX LATE DELIVERY","50468",NA,12,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-10-17 14:15:00
"350","USGS","01208990",2018-01-10,"14:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,15,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-01-10 14:45:00
"351","USGS","01208990",2018-03-26,"15:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3","L-0870020 FED EX LATE DELIVERY","50468",NA,9,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-03-26 15:30:00
"352","USGS","01208990",2018-07-17,"13:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,36,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-07-17 13:45:00
"353","USGS","01208990",2018-10-16,"13:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,29,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-10-16 13:15:00
"354","USGS","01209710",2017-02-01,"10:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,23,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-02-01 10:45:00
"355","USGS","01209710",2017-06-07,"11:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,140,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-06-07 11:00:00
"356","USGS","01209710",2017-07-05,"09:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"5","9","3",NA,"50468",NA,100,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-07-05 09:45:00
"357","USGS","01209710",2017-08-15,"10:15",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,61,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-08-15 10:15:00
"358","USGS","01209710",2017-09-18,"10:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3","L-2640110 FED EX LATE DELIVERY","50468",NA,43,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-09-18 10:45:00
"359","USGS","01209710",2017-10-17,"11:30",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3","L-2920156 fed ex late delivery","50468",NA,46,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-10-17 11:30:00
"360","USGS","01209710",2017-12-13,"12:00",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","7","3",NA,"50468",NA,93,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2017-12-13 12:00:00
"361","USGS","01209710",2018-02-06,"10:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,120,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-02-06 10:45:00
"362","USGS","01209710",2018-05-23,"12:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"8","9","3",NA,"50468",NA,490,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-05-23 12:15:00
"363","USGS","01209710",2018-06-13,"11:15",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,280,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-06-13 11:15:00
"364","USGS","01209710",2018-07-24,"10:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,200,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-07-24 10:45:00
"365","USGS","01209710",2018-08-01,"10:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"4","9","3",NA,"50468",NA,96,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-08-01 10:45:00
"366","USGS","01209710",2018-09-10,"11:45",NA,NA,"EDT","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3",NA,"50468",NA,410,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-09-10 11:45:00
"367","USGS","01209710",2018-10-16,"10:45",NA,NA,"EDT","K","USGS-WRD","WS",NA,NA,NA,NA,"9","9","3",NA,"50468",NA,99,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-10-16 10:45:00
"368","USGS","01209710",2018-12-10,"11:45",NA,NA,"EST","K","USGS-WRD","WS","10003LB00",NA,NA,NA,"9","9","3","L-3450026 X = Please place bottle sets in their own baggie.","50468",NA,27,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD",2018-12-10 11:45:00
"369","USGS","01191550",2017-06-01,"00:01",NA,NA,"EDT","K",NA,"WS",NA,NA,NA,NA,"9","9","3",NA,"50468",NA,280,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-06-01 00:01:00
"370","USGS","01191550",2017-06-15,"00:20",NA,NA,"EDT","K",NA,"WS",NA,NA,NA,NA,"9","9","3",NA,"50468",NA,16,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-06-15 00:20:00
"371","USGS","01191550",2017-06-29,"10:42",NA,NA,"EDT","K",NA,"WS",NA,NA,NA,NA,"9","9","3",NA,"50468",NA,52,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-06-29 10:42:00
"372","USGS","01191550",2017-07-13,"10:00",NA,NA,"EDT","K",NA,"WS",NA,NA,NA,NA,"9","9","3",NA,"50468",NA,84,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-13 10:00:00
"373","USGS","01191550",2017-07-27,"10:40",NA,NA,"EDT","K",NA,"WS",NA,NA,NA,NA,"9","9","3",NA,"50468",NA,180,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-27 10:40:00
"374","USGS","01191550",2017-08-10,"08:15",NA,NA,"EDT","K",NA,"WS",NA,NA,NA,NA,"9","9","3",NA,"50468",NA,54,NA,"BAC15","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-10 08:15:00
"375","USGS","01191550",2017-08-24,"11:20",NA,NA,"EDT","K",NA,"WS",NA,NA,NA,NA,"9","9","3",NA,"50468",NA,96,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-24 11:20:00
"376","USGS","01191550",2017-09-07,"10:40",NA,NA,"EDT","K",NA,"WS",NA,NA,NA,NA,"9","9","3",NA,"50468",NA,520,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-07 10:40:00
"377","USGS","01191550",2017-09-21,"11:05",NA,NA,"EDT","K",NA,"WS",NA,NA,NA,NA,"9","9","3",NA,"50468",NA,28,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 11:05:00
"378","USGS","01191550",2017-10-01,"12:55",NA,NA,"EDT","K",NA,"WS",NA,NA,NA,NA,"9","9","3",NA,"50468",NA,150,NA,"BAC14","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-10-01 12:55:00
